foreign body giant cell	CL:0000647
foreskin fibroblast	CL:1001608
foreskin keratinocyte	CL:1001606
foreskin melanocyte	CL:2000045
fountain amacrine cell	CL:0004237
foveolar cell of stomach	CL:0002179
fraction A pre-pro B cell	CL:0002045
fraction B precursor B cell	CL:0002047
fraction B/C precursor B cell	CL:0002400
fraction C precursor B cell	CL:0002049
fraction C' precursor B cell	CL:0002050
fraction D pre-B cell	CL:0002052
fraction D precursor B cell	CL:0002052
fraction E immature B cell	CL:0002054
fraction F mature B cell	CL:0002056
free macrophage	CL:0000861
fungal asexual spore	CL:0000605
fungal cell	CL:0000521
fungal spore	CL:0002369
fused EVT	CL:0009087
fused extravillous trophoblast	CL:0009087
fusimotor neuron	CL:0008037
fusion competent myoblast	CL:0000621
galanergic neuron	CL:0011100
gall bladder glandular cell	CL:1001592
gallbladder fibroblast	CL:2000069
gallbladder glandular cell	CL:1001592
gamete	CL:0000300
gamete-nursing cell	CL:4029001
gamma motor neuron	CL:0008037
gamma-aminobutyric acid (GABA)ergic spiny projection neuron	CL:1001474
gamma-aminobutyric acid ergic spiny projection neuron	CL:1001474
gamma-delta T cell	CL:0000798
gamma-delta T lymphocyte	CL:0000798
gamma-delta T-cell	CL:0000798
gamma-delta T-lymphocyte	CL:0000798
gamma-delta intraepithelial T cell	CL:0000801
gamma-delta intraepithelial T lymphocyte	CL:0000801
gamma-delta intraepithelial T-cell	CL:0000801
gamma-delta intraepithelial T-lymphocyte	CL:0000801
gamma-delta thymocyte	CL:0002405
gammadelta T cell	CL:0000798
gammadelta thymocyte	CL:0002405
gammadelta-17 cells	CL:0002125
gammadelta27-positive	CL:0002124
gangliocyte	CL:0000740
ganglion cell of retina	CL:0000740
ganglion interneuron	CL:0000397
ganglion mother cell	CL:0000469
garland cell	CL:0000486
gastric cardiac gland goblet cell	CL:1000314
gastric chief cell	CL:0000155
gastric goblet cell	CL:1000313
gastrin secreting cell	CL:0000509
gastrin stimulating hormone secreting cell	CL:0000554
gastrointestinal system (lamina propria) macrophage	CL:0000865
gastrointestinal tract (lamina propria) lymphocyte of small intestine	CL:0009044
gastrointestinal tract (lamina propria) macrophage	CL:0000865
gastrointestinal tract (lamina propria) macrophage of large intestine	CL:0009008
gastrointestinal tract (lamina propria) macrophage of small intestine	CL:0009007
gastrula cell	CL:0000361
gd thymocyte	CL:0002405
gd27-positive	CL:0002124
general ecto-epithelial cell	CL:0002159
general visceral motor neuron	CL:0005025
germ cell	CL:0000586
germ line cell	CL:0000039
germ line stem cell	CL:0000014
germinal center B cell	CL:0000844
germinal center B lymphocyte	CL:0000844
germinal center B-cell	CL:0000844
germinal center B-lymphocyte	CL:0000844
germinal center T cell	CL:0009062
germline stem cell	CL:0000014
germline-derived nurse cell	CL:4029002
gestational hematopoietic stem cell	CL:0002352
ghrelin secreting cell	CL:0005018
giant bipolar cell	CL:4033035
giant trophoblast cell	CL:0002488
gingival epithelial cell	CL:0002621
glandular cell of endometrium	CL:0002656
glandular cell of esophagus	CL:0002657
glandular cell of prostate	CL:0002313
glandular cell of stomach	CL:0002659
glandular cell of the large intestine	CL:0002658
glandular endometrial ciliated epithelial cell	CL:4030042
glandular epithelial cell	CL:0000150
glandular epithelial cell of stomach	CL:0002659
glial cell	CL:0000125
glial restricted tripotential precursor cell	CL:4040000
glioblast	CL:0000030
glioblast (sensu Nematoda and Protostomia)	CL:0000340
glioblast (sensu Vertebrata)	CL:0000339
globose cell of olfactory epithelium	CL:0002171
globular bushy cell	CL:4023164
glomerular capillary endothelial cell	CL:1001005
glomerular cell	CL:1000746
glomerular endothelial cell	CL:0002188
glomerular layer cell	CL:1001435
glomerular mesangial cell	CL:1000742
glomerular podocyte	CL:0000653
glomerular visceral epithelial cell	CL:0000653
glomus cell	CL:0002292
glucagon secreting cell	CL:0000170
glucagon-secreting cell	CL:0000170
glucocorticoid secreting cell	CL:0000460
glutamatergic neuron	CL:0000679
glycinergic amacrine cell	CL:4030028
glycinergic neuron	CL:1001509
glycocalyx secreting cell	CL:0000660
glycogen accumulating cell	CL:0000326
glycolytic muscle fiber	CL:0000190
glycosaminoglycan secreting cell	CL:0000153
goblet cell	CL:0000160
goblet cell of anorectum	CL:0009057
goblet cell of colon	CL:0009039
goblet cell of epithelium of bronchus	CL:1000312
goblet cell of epithelium of gastric cardiac gland	CL:1000314
goblet cell of epithelium of intestinal villus	CL:1000317
goblet cell of epithelium of large intestine	CL:1000320
goblet cell of epithelium of lobar bronchus	CL:4033009
goblet cell of epithelium of pancreatic duct	CL:1000322
goblet cell of epithelium of principal gastric gland	CL:1000315
goblet cell of epithelium of pyloric gland	CL:1000323
goblet cell of epithelium of small intestine	CL:1000495
goblet cell of epithelium of stomach	CL:1000313
goblet cell of epithelium of trachea	CL:1000329
goblet cell of epithelium proper of appendix	CL:1000327
goblet cell of epithelium proper of duodenum	CL:1000324
goblet cell of epithelium proper of ileum	CL:1000326
goblet cell of epithelium proper of jejunum	CL:1000325
goblet cell of small intestine	CL:1000495
goblet cell of tracheobronchial tree	CL:0019003
gonadotrope	CL:0000437
gonadotrope cell	CL:0000437
gonadotroph	CL:0000437
gonadotropic cell	CL:0000437
gonadotropin-releasing hormone neuron	CL:0011111
gonadtroph	CL:0000437
gonocyte	CL:0000670
granular cell of epidermis	CL:0002189
granular leucocyte	CL:0000094
granular leukocyte	CL:0000094
granular pneumocyte	CL:0002063
granule cell	CL:0000120
granule cell of the cerebellum	CL:0001031
granulocyte	CL:0000094
granulocyte monocyte progenitor cell	CL:0000557
granulocyte-macrophage progenitor	CL:0000557
granulocyte/monocyte precursor	CL:0000557
granulocyte/monocyte progenitor	CL:0000557
granulocytopoietic cell	CL:0002191
granulosa cell	CL:0000501
granulosa cell of ovary	CL:0000501
granulosa lutein cell	CL:0000592
gravity sensitive cell	CL:0000203
great alveolar cell	CL:0002063
green sensitive photoreceptor cell	CL:0000496
group 1 innate lymphoid cell	CL:0001067
group 2 innate lymphoid cell	CL:0001069
group 2 innate lymphoid cell, human	CL:0001081
group 2 innate lymphoid cell, mouse	CL:0002089
group 3 innate lymphoid cell	CL:0001071
group 3 innate lymphoid cell, human	CL:0001078
growth hormone releasing hormone secreting cell	CL:0002373
growth hormone secreting cell	CL:0000295
growth plate cartilage chondrocyte	CL:1000217
guidepost cell	CL:0000143
gut absorptive cell	CL:0000677
gut endothelial cell	CL:0000131
gut-associated lymphoid tissue macrophage	CL:0000885
haematopoietic cell	CL:0000988
haemopoietic cell	CL:0000988
hair follicle cell	CL:0002559
hair follicle dermal papilla cell	CL:0000346
hair follicle dermal papilla cell of scalp	CL:2000083
hair follicle melanocyte	CL:0002483
hair follicular keratinocyte	CL:2000092
hair germinal matrix cell	CL:0002562
hair matrix stem cell	CL:0000356
hair-down neuron	CL:1001437
hair-tylotrich neuron	CL:1001436
haploid cell	CL:0000413
haploid nucleated cell	CL:0000300
hatching gland cell	CL:0000249
heart cell	CL:0002494
heart muscle cell	CL:0000746
heart valve cell	CL:1000147
helper T cell	CL:0000912
helper T cell type 1	CL:0000545
helper T cell type 17	CL:0000899
helper T cell type 2	CL:0000546
helper T cell type 22	CL:0001042
helper T lymphocyte	CL:0000912
helper T-cell	CL:0000912
helper T-lymphocyte	CL:0000912
hemangioblast	CL:0002418
hemangioblast precursor	CL:0002354
hematopoietic cell	CL:0000988
hematopoietic lineage restricted progenitor cell	CL:0002031
hematopoietic multipotent progenitor cell	CL:0000837
hematopoietic oligopotent progenitor cell	CL:0002032
hematopoietic oligopotent progenitor cell, lineage-negative	CL:0001060
hematopoietic precursor cell	CL:0008001
hematopoietic stem cell	CL:0000037
hemocyte (sensu Arthropoda)	CL:0000387
hemopoietic cell	CL:0000988
hemopoietic progenitor cell	CL:0000837
hemopoietic stem cell	CL:0000037
hepatic dendritic cell	CL:2000055
hepatic macrophage	CL:0000091
hepatic mesenchymal stem cell	CL:0002571
hepatic oval cell	CL:0002196
hepatic oval stem cell	CL:0002196
hepatic perisinusoidal cell	CL:0000632
hepatic pit cell	CL:2000054
hepatic portal fibroblast	CL:0009100
hepatic progenitor cell	CL:0002196
hepatic stellate cell	CL:0000632
hepatic stem cell	CL:0002195
hepatoblast	CL:0005026
hepatocyte	CL:0000182
heterocyst	CL:0000724
heterokaryon	CL:0000600
high endothelial venule of lymph node smooth muscle cell	CL:0009049
hilar cell of ovary	CL:0002095
hillock cell	CL:4030024
hillock cell of prostatic urethra	CL:0017011
hillock cell of prostatic urethral epithelium	CL:0017011
hillock cell of urethra	CL:0017010
hillock cell of urethral epithelium	CL:0017010
hilus cell of ovary	CL:0002095
hindlimb stylopod vein endothelial cell	CL:2000076
hippocampal CA1-3 neuron	CL:4023060
hippocampal CA4 neuron	CL:4023061
hippocampal astrocyte	CL:0002604
hippocampal glial cell	CL:1001580
hippocampal granule cell	CL:0001033
hippocampal interneuron	CL:1001569
hippocampal neuron	CL:0002608
hippocampal pyramidal neuron	CL:1001571
hippocampus glial cell	CL:1001580
hippocampus neuroglial cell	CL:1001580
histamine secreting cell	CL:0002274
histaminergic neuron	CL:0011110
histaminocyte	CL:0000097
histiocyte	CL:0000235
histoblast	CL:0000373
horizontal basal cells	CL:0002184
horizontal cell	CL:0000745
horizontal pyramidal neuron	CL:4023066
hortega cells	CL:0000129
humidity receptor cell	CL:0000376
hyalocyte	CL:0000142
hypendymal cell	CL:4023181
hypertrophic chondrocyte	CL:0000743
hyphal cell	CL:0000286
hypocretin-secreting neuron	CL:0011109
hypothalamus cell	CL:2000030
hypothalamus kisspeptin neuron	CL:4023123
iSPN	CL:4023029
iTreg	CL:0000902
ileal goblet cell	CL:1000326
imaginal disc cell	CL:0000429
immatuer neutrophilic leukocyte	CL:0000776
immature B cell	CL:0000816
immature B lymphocyte	CL:0000816
immature B-cell	CL:0000816
immature B-lymphocyte	CL:0000816
immature CD11c-low plasmacytoid dendritic cell	CL:0000992
immature CD11c-negative plasmacytoid dendritic cell	CL:0000994
immature CD14-positive dermal dendritic cell	CL:0002527
immature CD16-positive myeloid dendritic cell	CL:0002533
immature CD1a-positive Langerhans cell	CL:0001016
immature CD1a-positive dermal dendritic cell	CL:0002530
immature CD8_alpha-low Langerhans cell	CL:0001018
immature CD8_alpha-negative CD11b-negative dendritic cell	CL:0001001
immature CD8_alpha-negative CD11b-positive dendritic cell	CL:0000997
immature CD8_alpha-positive CD11b-negative dendritic cell	CL:0001004
immature DEC precursor	CL:0002218
immature DETC precursor	CL:0002218
immature ILC	CL:0001082
immature NK T cell	CL:0000914
immature NK T cell stage I	CL:0002039
immature NK T cell stage II	CL:0002040
immature NK T cell stage III	CL:0002041
immature NK T cell stage IV	CL:0002042
immature NK T lymphocyte	CL:0000914
immature NK T-cell	CL:0000914
immature NK T-lymphocyte	CL:0000914
immature NK cell	CL:0000823
immature NKT cell	CL:0000914
immature Schwann cell	CL:0002377
immature T cell	CL:0002420
immature T-cell	CL:0002420
immature Vg1.1+Vd6.3+ T cell	CL:0002415
immature Vgamma1.1-positive, Vdelta6.3-negative thymocyte	CL:0002414
immature Vgamma1.1-positive, Vdelta6.3-positive thymocyte	CL:0002415
immature Vgamma2-negative thymocyte	CL:0002408
immature Vgamma2-positive fetal thymocyte	CL:0002378
immature Vgamma2-positive thymocyte	CL:0002406
immature alpha-beta T cell	CL:0000790
immature alpha-beta T lymphocyte	CL:0000790
immature alpha-beta T-cell	CL:0000790
immature alpha-beta T-lymphocyte	CL:0000790
immature astrocyte	CL:0002626
immature astrocytic glia	CL:0002626
immature basophil	CL:0000768
immature basophilic leucocyte	CL:0000768
immature basophilic leukocyte	CL:0000768
immature conventional dendritic cell	CL:0000840
immature dendritic epithelial T cell precursor	CL:0002218
immature dermal dendritic cell	CL:0001009
immature eosinocyte	CL:0000772
immature eosinophil	CL:0000772
immature eosinophilic leucocyte	CL:0000772
immature eosinophilic leukocyte	CL:0000772
immature gamma-delta T cell	CL:0000799
immature gamma-delta T lymphocyte	CL:0000799
immature gamma-delta T-cell	CL:0000799
immature gamma-delta T-lymphocyte	CL:0000799
immature innate lymphoid cell	CL:0001082
immature interstitial dendritic cell	CL:0001011
immature microglia	CL:0002628
immature microglial cell	CL:0002628
immature natural killer cell	CL:0000823
immature neutrocyte	CL:0000776
immature neutrophil	CL:0000776
immature neutrophil leucocyte	CL:0000776
immature neutrophil leukocyte	CL:0000776
immature neutrophilic leucocyte	CL:0000776
immature pericyte	CL:4047007
immature single positive T cell	CL:0000805
immature single positive T lymphocyte	CL:0000805
immature single positive T-lymphocyte	CL:0000805
immature single positive thymocyte	CL:0000805
inactive chief cell of parathyoid gland	CL:0002197
indirect pathway medium spiny neuron	CL:4023029
indoleamine-accumulating amacrine cell	CL:0004245
induced T-regulatory cell	CL:0000902
induced Treg	CL:0000902
induced regulatory T cell	CL:0000902
induced regulatory T lymphocyte	CL:0000902
induced regulatory T-cell	CL:0000902
induced regulatory T-lymphocyte	CL:0000902
inflammatory cell	CL:0009002
inflammatory macrophage	CL:0000863
inflammatory monocyte	CL:0000860
inhibitory interneuron	CL:0000498
inhibitory motor neuron	CL:0008015
innate effector T cell	CL:0002127
innate lymphoid cell	CL:0001065
innate lymphoid cell 1, human	CL:0001077
inner alpha retinal ganglion cell	CL:0004120
inner blood island hemangioblast	CL:0002361
inner cell mass cell	CL:2000020
inner medulla vasa recta ascending limb cell	CL:1001209
inner medulla vasa recta descending limb cell	CL:1001286
inner parasol cell	CL:4033052
inner phalangeal cell	CL:0005015
inner renal cortex cell	CL:1000596
inner renal medulla vasa recta cell	CL:1001126
inner root sheath cell	CL:0002560
inner stratifying midget cell	CL:4033046
input neuron	CL:0000526
insect flight muscle cell	CL:0000196
insulating cell	CL:0000217
insulin secreting cell	CL:0000168
insulin-secreting cell	CL:0000169
intercalary cell	CL:4033014
intercalated cell	CL:0005010
intercalated cell of salivary gland	CL:4052048
interdental cell	CL:0002172
interdental cell of cochlea	CL:0002172
interferon-producing cell	CL:0000784
interfollicle cell	CL:0000674
interlaminar astrocyte	CL:4042009
interlobular artery cell	CL:1001138
interlobular vein cell	CL:1001145
interlobulary artery endothelial cell	CL:1001216
interlobulary artery smooth muscle cell	CL:1001217
interlobulary vein endothelial cell	CL:1001223
interlobulary vein smooth muscle cell	CL:1001224
intermediate CD4-single-positive	CL:0002433
intermediate CD8-single-positive	CL:0002435
intermediate cell of urothelium	CL:4030055
intermediate epitheliocyte	CL:0002209
intermediate erythroblast	CL:0000550
intermediate mesodermal cell	CL:0011011
intermediate monocyte	CL:0002393
intermediate monocyte, human	CL:0001055
intermediate muscle cell	CL:0002216
intermediate normoblast	CL:0000550
intermediate thymic epithelial cell	CL:0002297
intermediate trophoblast cell	CL:0002217
internal epithelial cell of tympanic membrane	CL:0002162
internal pillar cell of cochlea	CL:0002163
interneuromast cell	CL:0000854
interneuron	CL:0000099
internodal tract myocyte	CL:0002096
interplexiform cell	CL:0011104
interrenal chromaffin cell	CL:0002516
interrenal epinephrin secreting cell	CL:0002517
interrenal epithelial cell	CL:0002519
interrenal noradrenaline type cell	CL:0002515
interrenal norepinephrine type cell	CL:0002515
interstitial cell	CL:4030031
interstitial cell of Cajal	CL:0002088
interstitial cell of Leydig	CL:0000178
interstitial cell of ovary	CL:0002094
interstitial cell of pineal gland	CL:0002220
interstitial cell of thymus	CL:4030003
interstitial dendritic cell	CL:0001007
interstitial extravillous trophoblast cell	CL:4033062
intestinal brush cell	CL:0019032
intestinal crypt stem cell	CL:0002250
intestinal crypt stem cell of anorectum	CL:0009061
intestinal crypt stem cell of appendix	CL:0009028
intestinal crypt stem cell of appendix vermiformis	CL:0009028
intestinal crypt stem cell of colon	CL:0009043
intestinal crypt stem cell of large intestine	CL:0009016
intestinal crypt stem cell of small intestine	CL:0009017
intestinal crypt stem cell of vermiform appendix	CL:0009028
intestinal enteroendocrine cell	CL:1001516
intestinal enteroendocrine progenitor	CL:4052006
intestinal epithelial cell	CL:0002563
intestinal fibroblastic reticular cell	CL:4052004
intestinal goblet cell	CL:0019031
intestinal pacemaker cell	CL:0002088
intestinal smooth muscle cell	CL:0002504
intestinal subserosal fibroblast	CL:4052005
intestinal tuft cell	CL:0019032
intestinal villus capillary endothelial cell	CL:4052003
intestinal villus goblet cell	CL:1000317
intestine goblet cell	CL:0019031
intraepithelial T cell	CL:0002496
intraepithelial T-cell	CL:0002496
intraepithelial lymphocyte	CL:0002496
intrafusal muscle fiber	CL:0008047
intraglomerular mesangial cell	CL:1000742
intrahepatic cholangiocyte	CL:0002538
intratelencephalic-projecting glutamatergic cortical neuron	CL:4023008
invaginating midget bipolar cell	CL:4033034
invasive interstitial extravillous trophoblast cell	CL:4033062
invertebrate nurse cell	CL:0000026
inverted L6 IT MOp (Mus musculus)	CL:4023081
inverted L6 intratelencephalic projecting glutamatergic neuron of the primary motor cortex (Mmus)	CL:4023081
inverted amacrine cell	CL:4023119
inverted pyramidal neuron	CL:4023092
ionocyte	CL:0005006
iridoblast	CL:0005001
iridophore	CL:0000431
iris pigment epithelial cell	CL:0002565
iron accumulating cell	CL:0000310
jejunal goblet cell	CL:1000325
juvenile hormone secreting cell	CL:0000482
juvenile neutrophil	CL:0000582
juxtaglomerular complex cell	CL:1000618
juxtaglomerulus cell	CL:1000618
keratin accumulating cell	CL:0000311
keratinized cell of epidermis	CL:0000312
keratinized cell of hair follicle	CL:0010000
keratinized cell of the oral mucosa	CL:0002170
keratinized epithelial cell of the anal canal	CL:0002637
keratinized squamous cell of esophagus	CL:0002221
keratinizing barrier epithelial cell	CL:0000237
keratinocyte	CL:0000312
keratinocyte stem cell	CL:0002337
keratocyte	CL:0002363
kidney afferent arteriole cell	CL:1001006
kidney afferent arteriole endothelial cell	CL:1001096
kidney afferent arteriole smooth muscle cell	CL:1001097
kidney arterial blood vessel cell	CL:1000891
kidney arteriole smooth muscle cell	CL:1001066
kidney artery smooth muscle cell	CL:1001064
kidney blood vessel cell	CL:1000854
kidney capillary endothelial cell	CL:1000892
kidney cell	CL:1000497
kidney collecting duct alpha-intercalated cell	CL:4030015
kidney collecting duct beta-intercalated cell	CL:4030005
kidney collecting duct cell	CL:1001225
kidney collecting duct epithelial cell	CL:1000454
kidney collecting duct intercalated cell	CL:1001432
kidney collecting duct intercalated cell type A	CL:4030015
kidney collecting duct intercalated cell type B	CL:4030005
kidney collecting duct principal cell	CL:1001431
kidney connecting tubule alpha-intercalated cell	CL:4030020
kidney connecting tubule beta-intercalated cell	CL:4030021
kidney connecting tubule epithelial cell	CL:1000768
kidney connecting tubule intercalated cell	CL:4030019
kidney connecting tubule intercalated cell type A	CL:4030020
kidney connecting tubule intercalated cell type B	CL:4030021
kidney connecting tubule principal cell	CL:4030018
kidney corpuscule cell	CL:1000612
kidney cortex artery cell	CL:1001045
kidney cortex collecting duct epithelial cell	CL:1000549
kidney cortex collecting duct intercalated cell	CL:1000715
kidney cortex collecting duct principal cell	CL:1000714
kidney cortex interstitial cell	CL:1000681
kidney cortex peritubular capillary cell	CL:1001124
kidney cortex tubule cell	CL:1000615
kidney cortex vein cell	CL:1001052
kidney cortical cell	CL:0002681
kidney cortical fibroblast	CL:4030025
kidney distal convoluted tubule epithelial cell	CL:1000849
kidney distal tubule epithelial cell	CL:0002305
kidney efferent arteriole cell	CL:1001009
kidney efferent arteriole endothelial cell	CL:1001099
kidney efferent arteriole smooth muscle cell	CL:1001100
kidney epithelial cell	CL:0002518
kidney glomerular epithelial cell	CL:1000510
kidney granular cell	CL:0000648
kidney inner medulla cell	CL:1000617
kidney inner medulla collecting duct epithelial cell	CL:1000547
kidney inner medulla collecting duct intercalated cell	CL:1000719
kidney inner medulla collecting duct principal cell	CL:1000718
kidney inner medulla interstitial cell	CL:1000803
kidney interstitial alternatively activated macrophage	CL:1000695
kidney interstitial cell	CL:1000500
kidney interstitial fibroblast	CL:1000692
kidney interstitial fibrocyte	CL:1000693
kidney interstitial inflammatory macrophage	CL:1000696
kidney interstitial myofibroblast	CL:1000691
kidney interstitial suppressor macrophage	CL:1000697
kidney loop of Henle ascending limb epithelial cell	CL:1001016
kidney loop of Henle cortical thick ascending limb epithelial cell	CL:1001109
kidney loop of Henle descending limb epithelial cell	CL:1001021
kidney loop of Henle epithelial cell	CL:1000909
kidney loop of Henle long descending thin limb inner medulla epithelial cell	CL:4030014
kidney loop of Henle long descending thin limb outer medulla epithelial cell	CL:4030013
kidney loop of Henle medullary thick ascending limb epithelial cell	CL:1001108
kidney loop of Henle short descending thin limb epithelial cell	CL:4030012
kidney loop of Henle thick ascending limb epithelial cell	CL:1001106
kidney loop of Henle thin ascending limb epithelial cell	CL:1001107
kidney loop of Henle thin descending limb epithelial cell	CL:1001111
kidney medulla cell	CL:1000504
kidney medulla collecting duct epithelial cell	CL:1000546
kidney medulla interstitial cell	CL:1000682
kidney medullary fibroblast	CL:4030022
kidney mesangial cell	CL:0000650
kidney nerve cell	CL:1000606
kidney outer medulla cell	CL:1000616
kidney outer medulla collecting duct epithelial cell	CL:1000548
kidney outer medulla collecting duct intercalated cell	CL:1000717
kidney outer medulla collecting duct principal cell	CL:1000716
kidney outer medulla interstitial cell	CL:1000804
kidney outer medulla peritubular capillary cell	CL:1001123
kidney papillary duct intercalated cell	CL:1000720
kidney papillary duct principal cell	CL:1000721
kidney papillary duct principal epithelial cell	CL:1000550
kidney pelvis cell	CL:1000505
kidney pelvis smooth muscle cell	CL:1000702
kidney pelvis urothelial cell	CL:1000703
kidney podocyte	CL:0000653
kidney proximal convoluted tubule epithelial cell	CL:1000838
kidney proximal straight tubule epithelial cell	CL:1000839
kidney proximal tubule epithelial cell	CL:0002306
kidney resident dendritic cell	CL:1000699
kidney resident macrophage	CL:1000698
kidney tubule cell	CL:1000507
kidney tubule epithelial cell	CL:1000494
kidney venous blood vessel cell	CL:1000893
kidney venous system smooth muscle cell	CL:1001068
kisspeptin neuron	CL:4023130
kisspeptin, neurokinin B and dynorphin expressing neuron	CL:4023125
koniocellular cell	CL:4023187
labrocyte	CL:0000097
labyrinth supporting cell	CL:0000631
lactaction-associated mammary epithelial cell	CL:0002325
lactation-derived mammary cell	CL:0002325
lactocyte	CL:0002325
lactocyte type 1	CL:4033059
lactocyte type 2	CL:4033060
lactotrope	CL:0002311
lactotroph	CL:0002311
lactotropic cell	CL:0002311
lamellocyte	CL:0000396
lamina propria lymphocyte of large intestine	CL:0009018
lamina propria lymphocyte of small intestine	CL:0009044
lamp5 GABAergic cortical interneuron	CL:4023011
langerin-negative dermal dendritic cell	CL:0002459
langerin-negative, CD103-negative lymph node dendritic cell	CL:0002508
langerin-positive dermal dendritic cell	CL:0002458
langerin-positive lymph node dendritic cell	CL:0002507
large basket cell	CL:4023088
large bile duct cholangiocyte	CL:0019020
large intestine crypt goblet cell	CL:1000321
large intestine goblet cell	CL:1000320
large intestine lamina propria resident macrophage	CL:0009008
large luteal cell	CL:0000592
large mTEC	CL:0002295
large medullary thymic epithelial cells	CL:0002295
large pre-B-II cell	CL:0000957
large pre-BII cell	CL:0000957
larval midgut cell	CL:0009003
late erythoblast	CL:0000552
late pro-B cell	CL:0002048
late promyelocyte	CL:0002151
late spermatid	CL:4030037
lateral ganglionic eminence derived neuron	CL:4023035
lateral line ganglion neuron	CL:2000031
lateral line nerve glial cell	CL:1000050
lateral mesodermal cell	CL:0011010
lateral motor column neuron	CL:0011002
lateral ventricle glial cell	CL:1001581
lateral ventricle neuron	CL:1001582
layer 2 marginal neuron	CL:4042012
leading edge cell	CL:0000730
lens cell	CL:0000306
lens epithelial cell	CL:0002224
lens fiber cell	CL:0011004
lens fibre cell	CL:0011004
leptomeningeal cell	CL:0000708
leucoblast	CL:0005003
leucocyte	CL:0000738
leucophore	CL:0000571
leukocyte	CL:0000738
ligament cell	CL:0000384
light chief cell of parathyroid gland	CL:0002229
light melanocyte	CL:0002567
light pinealocyte	CL:0010013
limb basal cell of epidermis	CL:2000033
lining cell	CL:0000213
lipophage	CL:0000517
littoral cell of hepatic sinusoid	CL:0000091
littoral cell of liver	CL:0000684
liver CD103-negative dendritic cell	CL:0002505
liver CD103-positive dendritic cell	CL:0002506
liver dendritic cell	CL:2000055
liver macrophage	CL:0000091
liver progenitor cell	CL:0002196
liver sinusoidal endothelial cell	CL:1000398
local interneuron	CL:0004001
long lived plasma cell	CL:0000974
long term hematopoietic stem cell	CL:0002034
long wavelength sensitive cone	CL:0003048
long- (L) wavelength-sensitive cone	CL:0003048
long-range projecting sst GABAergic cortical interneuron (Mmus)	CL:4023025
long-wavelength cone	CL:0003048
lower motor neuron	CL:0008039
lower urinary tract cell	CL:1000600
luminal adaptive secretory precursor cell of mammary gland	CL:4033057
luminal cell of acinus of lactiferous gland	CL:0002660
luminal cell of alveolus of lactiferous gland	CL:0002325
luminal cell of lactiferous duct	CL:0002662
luminal cell of lactiferous terminal ductal lobular unit	CL:0002661
luminal cell of prostate epithelium	CL:0002340
luminal cell of prostatic acinus	CL:0002235
luminal endometrial ciliated epithelial cell	CL:4030041
luminal epithelial cell of mammary gland	CL:0002326
luminal epithelial cell of prostatic duct	CL:0002237
luminal hormone-sensing cell of mammary gland	CL:4033058
lung TRM CD8-positive, CD103-positive cell	CL:4033040
lung TRM CD8-positive, integrin alpha E-positive cell	CL:4033040
lung capillary endothelial cell	CL:4028001
lung ciliated cell	CL:1000271
lung endothelial cell	CL:1001567
lung epithelial cell	CL:0000082
lung goblet cell	CL:1000143
lung interstitial macrophage	CL:4033043
lung macrophage	CL:1001603
lung megakaryocyte	CL:4033018
lung microvascular endothelial cell	CL:2000016
lung migratory dendritic cell	CL:4033045
lung neuroendocrine cell	CL:1000223
lung parenchyma resident eosinophil	CL:0019015
lung perichondrial fibroblast	CL:4033026
lung pericyte	CL:0009089
lung pericyte cell	CL:0009089
lung resident megakaryocyte	CL:4033018
lung resident memory CD4 T cell	CL:4033038
lung resident memory CD4-positive, alpha-beta T cell	CL:4033038
lung resident memory CD8-positive CD103-positive, alpha-beta T cell	CL:4033040
lung resident memory CD8-positive, CD103-positive, alpha-beta T cell	CL:4033040
lung resident memory CD8-positive, alpha-beta T cell	CL:4033039
lung secretory cell	CL:1000272
lung type 1 cells	CL:0002062
lung type 2 cell	CL:0002063
lung-resident eosinophil	CL:0019015
lung-resident megakaryocyte	CL:4033018
luteal cell	CL:0000175
lutein cell	CL:0000175
luteinizing hormone secreting cell	CL:0000438
lymph gland crystal cell	CL:0000716
lymph gland hemocyte	CL:0000735
lymph gland plasmatocyte	CL:0000733
lymph node T cell domain fibroblastic reticular cell	CL:0009105
lymph node centroblast	CL:0009112
lymph node centrocyte	CL:0009111
lymph node fibroblastic reticular cell	CL:0009102
lymph node germinal center T follicular helper cell	CL:0009062
lymph node germinal center dark zone fibroblastic reticular cell	CL:0009104
lymph node lymphatic vessel endothelial cell	CL:0009115
lymph node macrophage	CL:0000868
lymph node mantle zone B cell	CL:0009037
lymph node marginal reticular cell	CL:0009103
lymph node marginal zone B cell	CL:0009060
lymph node medullary reticular cell	CL:0009106
lymph node medullary sinus macrophage	CL:0009047
lymph node paracortex T cell	CL:0009064
lymph node subcapsular sinus macrophage	CL:0000887
lymph node tingible body macrophage	CL:0000888
lymphangioblast	CL:0005020
lymphatic endothelial cell	CL:0002138
lymphatic endothelial cell of lymph node medulla ceiling	CL:0009110
lymphatic endothelial cell of lymph node trabecula	CL:0009109
lymphatic endothelial cell of medulla ceiling	CL:0009110
lymphatic endothelial cell of subcapsular sinus ceiling	CL:0009107
lymphatic endothelial cell of subcapsular sinus ceiling of lymph node	CL:0009107
lymphatic endothelial cell of subcapsular sinus floor	CL:0009108
lymphatic endothelial cell of subcapsular sinus floor of lymph node	CL:0009108
lymphatic endothelial cell of trabecula	CL:0009109
lymphatic endothelial cell of trabeculae	CL:0009109
